6159,OBJECT,MISSION_TIME,PACKET_CNT,ALTITUDE,PRESSURE,SPEED,TEMP,VOLTAGE,HEADING,SOFTWARE_STATE
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,9,40,-0.3,0.0,0.0,25.3,8.17,0.0,1
6159,CONTAINER,0,41,6.0,0.0,0.0,4.0,8.2,0.0,0
6159,CONTAINER,0,41,6.0,0.0,0.0,4.0,8.2,0.0,0
6159,CONTAINER,0,41,6.0,0.0,0.0,4.0,8.2,0.0,0
6159,CONTAINER,0,41,6.0,0.0,0.0,4.0,8.2,0.0,0
6159,CONTAINER,11,46,0.6,0.0,0.0,24.9,8.19,0.0,1
6159,CONTAINER,11,46,0.6,0.0,0.0,24.9,8.19,0.0,1
6159,CONTAINER,11,46,0.6,0.0,0.0,24.9,8.19,0.0,1
6159,CONTAINER,11,46,0.6,0.0,0.0,24.9,8.19,0.0,1
6159,CONTAINER,1,47,0.6,0.0,0.0,249.0,0.1,0.0,1
6159,CONTAINER,1,47,0.6,0.0,0.0,249.0,0.1,0.0,1
6159,CONTAINER,1,47,0.6,0.0,0.0,249.0,0.1,0.0,1
6159,CONTAINER,1,47,0.6,0.0,0.0,249.0,0.1,0.0,1
6159,CONTAINER,1,47,0.6,0.0,0.0,249.0,0.1,0.0,1
6159,CONTAINER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,CONTAINER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,CONTAINER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,CONTAINER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
6159,GLIDER,0,61,0.3,0.0,0.0,4.0,8.17,0.0,1
